atributo,pos_teste,cluster_a,cluster_b,estatistica,p_bruto,p_ajustado,significativo,dif_mediana_a_minus_b,n_a,n_b
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,4_0,-0.05721168589853532,0.9543765694079609,0.9792149186400294,False,0.0,69,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,4_1,0.054845397424100766,0.9562616328924698,0.9792149186400294,False,0.0,69,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,4_2,-1.6224613350978099,0.10470460546491366,0.3473128376397136,False,-0.009999999999999981,69,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,4_3,-0.8889652141017527,0.3740217751702847,0.6336433695518523,False,0.0,69,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_3,1_4,1.156115341652541,0.24763398158540384,0.5133699621550718,False,0.0,125,36
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_3,2_1,0.02944931255533524,0.9765062441085735,0.9837396236945628,False,0.0,125,28
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_3,2_3,-2.833777655926599,0.0046001326268741895,0.2019048640765638,False,-0.009999999999999981,125,16
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_3,2_4,-0.8741259283171846,0.38204967870038153,0.6336433695518523,False,0.0,125,52
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_3,3_0,-1.6782569007996762,0.09329695790982148,0.3460672059019939,False,-0.009999999999999981,125,11
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_3,3_1,-1.762770014500314,0.07793928667270503,0.30440795702859663,False,0.0,125,109
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_3,3_3,-2.439623282549804,0.014702585044376267,0.21076494292266842,False,-0.009999999999999981,125,47
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_3,3_4,-2.2192054034063324,0.026472753640252002,0.24000381760456557,False,-0.02999999999999997,125,4
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_3,4_0,-0.40247703149230946,0.6873329887106341,0.8656635856365125,False,0.0,125,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_3,4_1,-0.12366014879466114,0.9015843660573056,0.9792149186400294,False,0.0,125,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_3,4_2,-1.939307430192211,0.05246391468588069,0.2744266306646067,False,-0.009999999999999981,125,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_3,4_3,-1.1613251660827222,0.245509688931821,0.5133699621550718,False,0.0,125,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_4,2_1,-0.8434210753813104,0.39899298910077785,0.645988649020307,False,0.0,36,28
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_4,2_3,-3.2320141141418923,0.0012292098450390687,0.16717253892531334,False,-0.009999999999999981,36,16
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_4,2_4,-1.6738980531192462,0.09415063689980716,0.3460672059019939,False,0.0,36,52
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_4,3_0,-2.1668135671600193,0.03024907252576034,0.24000381760456557,False,-0.009999999999999981,36,11
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_4,3_1,-2.339351443056174,0.019317252350155658,0.2388314836019245,False,0.0,36,109
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_4,3_3,-2.872053613489366,0.004078137734645333,0.2019048640765638,False,-0.009999999999999981,36,47
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_4,3_4,-2.5536579786565032,0.010659790907155787,0.2088621871135901,False,-0.02999999999999997,36,4
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_4,4_0,-1.40608736222143,0.15969818461612884,0.443243940975378,False,0.0,36,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_4,4_1,-0.8785584785147669,0.37964071727099014,0.6336433695518523,False,0.0,36,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_4,4_2,-2.4738544421605235,0.013366414279165267,0.21076494292266842,False,-0.009999999999999981,36,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_4,4_3,-1.8270140710155465,0.06769765377397316,0.28916390764364336,False,0.0,36,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_1,2_3,-2.420541217797996,0.01549742227372562,0.21076494292266842,False,-0.009999999999999981,28,16
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_1,2_4,-0.6416424505064754,0.5211053635256602,0.7787948290053823,False,0.0,28,52
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_1,3_0,-1.5005712502775452,0.13346649200032187,0.39556170647056854,False,-0.009999999999999981,28,11
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_1,3_1,-1.119415020670032,0.26296312584443815,0.5183041320991825,False,0.0,28,109
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_1,3_3,-1.7743512691822496,0.07600506505269577,0.30440795702859663,False,-0.009999999999999981,28,47
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_1,3_4,-2.1203482155482787,0.033976690344244505,0.24000381760456557,False,-0.02999999999999997,28,4
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_1,4_0,-0.28019263053001886,0.7793297203080982,0.9058875381359089,False,0.0,28,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_1,4_1,-0.12315931698246688,0.9019809405886349,0.9792149186400294,False,0.0,28,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_1,4_2,-1.5574446775189963,0.11936494570050624,0.36894619580156474,False,-0.009999999999999981,28,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_1,4_3,-0.9365587895544135,0.3489855585485594,0.6084876405462062,False,0.0,28,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_3,2_4,2.1273307271891,0.033392613419789496,0.24000381760456557,False,0.009999999999999981,16,52
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_3,3_0,0.5734638488409466,0.5663306698114063,0.8193720329186305,False,0.0,16,11
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_3,3_1,1.947581201174045,0.051465094936428285,0.2744266306646067,False,0.009999999999999981,16,109
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_3,3_3,1.1573673718853505,0.24712229869156888,0.5133699621550718,False,0.0,16,47
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_3,3_4,-0.6704564424288111,0.5025668643806601,0.7594343728418864,False,-0.01999999999999999,16,4
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_3,4_0,2.600732829566232,0.009302487000198707,0.2088621871135901,False,0.009999999999999981,16,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_3,4_1,2.1277581455724808,0.03335714121720769,0.24000381760456557,False,0.009999999999999981,16,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_3,4_2,1.0524289717672852,0.2926027822755084,0.537756464722556,False,0.0,16,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_3,4_3,1.6037164339691934,0.1087765717620549,0.35222889903903487,False,0.009999999999999981,16,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_4,3_0,-1.1557503740355837,0.24778327698520386,0.5133699621550718,False,-0.009999999999999981,52,11
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_4,3_1,-0.5148175687713504,0.6066805072582704,0.8334196867386341,False,0.0,52,109
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_4,3_3,-1.3573356361198472,0.17467458914132084,0.46579890437685556,False,-0.009999999999999981,52,47
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_4,3_4,-1.8944281198490653,0.05816820691226248,0.28253129071670346,False,-0.02999999999999997,52,4
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_4,4_0,0.5330872673870761,0.5939731725387813,0.8285992810009262,False,0.0,52,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_4,4_1,0.42450096942770504,0.6712004984778387,0.8656635856365125,False,0.0,52,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_4,4_2,-1.139797356082335,0.25437073549071687,0.5133699621550718,False,-0.009999999999999981,52,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),2_4,4_3,-0.430885193327205,0.6665518501027514,0.8656635856365125,False,0.0,52,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_0,3_1,0.9381611128522335,0.3481616193727193,0.6084876405462062,False,0.009999999999999981,11,109
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_0,3_3,0.32954811440878296,0.741741432931039,0.8979227640011622,False,0.0,11,47
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_0,3_4,-1.0266044171453264,0.30460677325598184,0.5523536155041804,False,-0.01999999999999999,11,4
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_0,4_0,1.4950968287525375,0.1348891734101527,0.39556170647056854,False,0.009999999999999981,11,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_0,4_1,1.3127521333279843,0.1892664841882047,0.4777881851017063,False,0.009999999999999981,11,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_0,4_2,0.305248500169008,0.7601768960980952,0.8979227640011622,False,0.0,11,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_0,4_3,0.7865712882194993,0.4315328723678623,0.6745801223221756,False,0.009999999999999981,11,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_1,3_3,-1.0682807496269748,0.28539388932584697,0.5338444642463318,False,-0.009999999999999981,109,47
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_1,3_4,-1.7603983845964555,0.07834028305883001,0.30440795702859663,False,-0.02999999999999997,109,4
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_1,4_0,1.2913606949431826,0.1965786332389231,0.4777881851017063,False,0.0,109,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_1,4_1,0.8067442007606527,0.4198138728762615,0.6717021966020184,False,0.0,109,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_1,4_2,-0.8568093360876468,0.39155026517377667,0.6415763381160677,False,-0.009999999999999981,109,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_1,4_3,-0.07183949514628034,0.9427296414220155,0.9792149186400294,False,0.0,109,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_3,3_4,-1.3627680764127734,0.1729556151283942,0.46579890437685556,False,-0.01999999999999999,47,4
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_3,4_0,2.06713246216386,0.03872167399577036,0.2507689363535604,False,0.009999999999999981,47,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_3,4_1,1.4234501778676374,0.15460569525880127,0.4380494698999369,False,0.009999999999999981,47,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_3,4_2,-0.002402097726246925,0.998083405153837,0.998083405153837,False,0.0,47,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_3,4_3,0.7080183251787221,0.47893387760798733,0.7318540152211941,False,0.009999999999999981,47,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_4,4_0,2.106795475786527,0.03513531183907294,0.24000381760456557,False,0.02999999999999997,4,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_4,4_1,1.993688468506051,0.04618611036292619,0.27310047866773746,False,0.02999999999999997,4,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_4,4_2,1.3204585664656148,0.18668196086188937,0.4777881851017063,False,0.01999999999999999,4,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),3_4,4_3,1.6439517408486148,0.10018617123193371,0.3471859469879787,False,0.02999999999999997,4,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),4_0,4_1,0.09255779140493595,0.9262548773218046,0.9792149186400294,False,0.0,103,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),4_0,4_2,-1.660569274197271,0.09679998418587975,0.3464420486652538,False,-0.009999999999999981,103,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),4_0,4_3,-0.8921806060141263,0.3722961355853551,0.6336433695518523,False,0.0,103,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),4_1,4_2,-1.2841155842493515,0.1991015159565791,0.4777881851017063,False,-0.009999999999999981,19,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),4_1,4_3,-0.7213499025553112,0.4706942611776974,0.7274365854564414,False,0.0,19,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),4_2,4_3,0.6243799307936231,0.5323781019624432,0.7869937159444812,False,0.009999999999999981,26,27
